Ticker,CL=F,CL=F,CL=F,GC=F,GC=F,GC=F,^GSPC,^GSPC,^GSPC
Price,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume
Date,,,,,,,,,
2023-04-26,74.30000305175781,74.30000305175781,497778,1985.699951171875,1985.699951171875,615,4055.989990234375,4055.989990234375,3837030000
2023-04-27,74.76000213623047,74.76000213623047,345880,1989.9000244140625,1989.9000244140625,355,4135.35009765625,4135.35009765625,3750550000
2023-04-28,76.77999877929688,76.77999877929688,328399,1990.0999755859375,1990.0999755859375,152,4169.47998046875,4169.47998046875,4087800000
2023-05-01,75.66000366210938,75.66000366210938,215017,1983.4000244140625,1983.4000244140625,210,4167.8701171875,4167.8701171875,3321370000
2023-05-02,71.66000366210938,71.66000366210938,417820,2014.300048828125,2014.300048828125,1896,4119.580078125,4119.580078125,4486130000
2023-05-03,68.5999984741211,68.5999984741211,490523,2028.5999755859375,2028.5999755859375,1349,4090.75,4090.75,4246510000
2023-05-04,68.55999755859375,68.55999755859375,412495,2048.0,2048.0,930,4061.219970703125,4061.219970703125,4920090000
2023-05-05,71.33999633789062,71.33999633789062,330585,2017.4000244140625,2017.4000244140625,59,4136.25,4136.25,4186270000
2023-05-08,73.16000366210938,73.16000366210938,290076,2026.300048828125,2026.300048828125,3,4138.1201171875,4138.1201171875,3641640000
2023-05-09,73.70999908447266,73.70999908447266,317493,2036.199951171875,2036.199951171875,241,4119.169921875,4119.169921875,3810140000
2023-05-10,72.55999755859375,72.55999755859375,351506,2030.5,2030.5,248,4137.64013671875,4137.64013671875,4057160000
2023-05-11,70.87000274658203,70.87000274658203,365892,2014.699951171875,2014.699951171875,90,4130.6201171875,4130.6201171875,3752900000
2023-05-12,70.04000091552734,70.04000091552734,275435,2014.5,2014.5,115,4124.080078125,4124.080078125,3533740000
2023-05-15,71.11000061035156,71.11000061035156,259013,2018.0,2018.0,3,4136.27978515625,4136.27978515625,3562170000
2023-05-16,70.86000061035156,70.86000061035156,232328,1988.4000244140625,1988.4000244140625,49,4109.89990234375,4109.89990234375,3654200000
2023-05-17,72.83000183105469,72.83000183105469,273708,1980.699951171875,1980.699951171875,13,4158.77001953125,4158.77001953125,4039080000
2023-05-18,71.86000061035156,71.86000061035156,80864,1956.5,1956.5,23,4198.0498046875,4198.0498046875,3980500000
2023-05-19,71.55000305175781,71.55000305175781,69949,1978.699951171875,1978.699951171875,106,4191.97998046875,4191.97998046875,4041900000
2023-05-22,71.98999786376953,71.98999786376953,263977,1974.800048828125,1974.800048828125,8,4192.6298828125,4192.6298828125,3728520000
2023-05-23,72.91000366210938,72.91000366210938,317586,1972.4000244140625,1972.4000244140625,1,4145.580078125,4145.580078125,4155320000
2023-05-24,74.33999633789062,74.33999633789062,386611,1962.800048828125,1962.800048828125,189,4115.240234375,4115.240234375,0
2023-05-25,71.83000183105469,71.83000183105469,422637,1943.0999755859375,1943.0999755859375,1,4151.27978515625,4151.27978515625,4147760000
2023-05-26,72.66999816894531,72.66999816894531,261498,1944.0999755859375,1944.0999755859375,166036,4205.4501953125,4205.4501953125,3715460000
2023-05-30,69.45999908447266,69.45999908447266,440862,1958.0,1958.0,37838,4205.52001953125,4205.52001953125,4228510000
2023-05-31,68.08999633789062,68.08999633789062,444787,1963.9000244140625,1963.9000244140625,5959,4179.830078125,4179.830078125,5980670000
2023-06-01,70.0999984741211,70.0999984741211,395393,1978.0,1978.0,750,4221.02001953125,4221.02001953125,4391860000
2023-06-02,71.73999786376953,71.73999786376953,322596,1952.4000244140625,1952.4000244140625,356,4282.3701171875,4282.3701171875,4454200000
2023-06-05,72.1500015258789,72.1500015258789,383943,1958.0,1958.0,713,4273.7900390625,4273.7900390625,3813290000
2023-06-06,71.73999786376953,71.73999786376953,314962,1965.5,1965.5,164,4283.85009765625,4283.85009765625,3996560000
2023-06-07,72.52999877929688,72.52999877929688,299127,1942.699951171875,1942.699951171875,139,4267.52001953125,4267.52001953125,4537800000
2023-06-08,71.29000091552734,71.29000091552734,485396,1963.5999755859375,1963.5999755859375,433,4293.93017578125,4293.93017578125,3826740000
2023-06-09,70.16999816894531,70.16999816894531,300724,1962.199951171875,1962.199951171875,49,4298.85986328125,4298.85986328125,3786510000
2023-06-12,67.12000274658203,67.12000274658203,404769,1955.300048828125,1955.300048828125,212,4338.93017578125,4338.93017578125,3945670000
2023-06-13,69.41999816894531,69.41999816894531,366354,1944.5999755859375,1944.5999755859375,343,4369.009765625,4369.009765625,4275400000
2023-06-14,68.2699966430664,68.2699966430664,304449,1955.300048828125,1955.300048828125,202,4372.58984375,4372.58984375,4252110000
2023-06-15,70.62000274658203,70.62000274658203,115613,1957.800048828125,1957.800048828125,329,4425.83984375,4425.83984375,4176690000
2023-06-16,71.77999877929688,71.77999877929688,99185,1958.4000244140625,1958.4000244140625,119,4409.58984375,4409.58984375,6848600000
2023-06-20,70.5,70.5,430492,1935.5,1935.5,193,4388.7099609375,4388.7099609375,4055790000
2023-06-21,72.52999877929688,72.52999877929688,264656,1933.300048828125,1933.300048828125,557,4365.68994140625,4365.68994140625,3709330000
2023-06-22,69.51000213623047,69.51000213623047,421348,1912.699951171875,1912.699951171875,237,4381.89013671875,4381.89013671875,3511000000
2023-06-23,69.16000366210938,69.16000366210938,322475,1919.0999755859375,1919.0999755859375,105,4348.330078125,4348.330078125,6053620000
2023-06-26,69.37000274658203,69.37000274658203,280116,1923.699951171875,1923.699951171875,71,4328.81982421875,4328.81982421875,3415030000
2023-06-27,67.69999694824219,67.69999694824219,384752,1914.0,1914.0,49,4378.41015625,4378.41015625,3573500000
2023-06-28,69.55999755859375,69.55999755859375,368295,1912.300048828125,1912.300048828125,628,4376.85986328125,4376.85986328125,3739330000
2023-06-29,69.86000061035156,69.86000061035156,292865,1909.199951171875,1909.199951171875,289,4396.43994140625,4396.43994140625,3696660000
2023-06-30,70.63999938964844,70.63999938964844,299873,1921.0999755859375,1921.0999755859375,445,4450.3798828125,4450.3798828125,3923450000
2023-07-03,69.79000091552734,69.79000091552734,303479,1921.699951171875,1921.699951171875,41,4455.58984375,4455.58984375,2034280000
2023-07-05,71.79000091552734,71.79000091552734,456809,1919.5999755859375,1919.5999755859375,193,4446.81982421875,4446.81982421875,3482620000
2023-07-06,71.80000305175781,71.80000305175781,395381,1908.699951171875,1908.699951171875,81,4411.58984375,4411.58984375,3682020000
2023-07-07,73.86000061035156,73.86000061035156,362632,1926.199951171875,1926.199951171875,61,4398.9501953125,4398.9501953125,3630480000
2023-07-10,72.98999786376953,72.98999786376953,301014,1925.0,1925.0,269,4409.52978515625,4409.52978515625,3429600000
2023-07-11,74.83000183105469,74.83000183105469,326883,1931.300048828125,1931.300048828125,142,4439.259765625,4439.259765625,3624220000
2023-07-12,75.75,75.75,352887,1956.199951171875,1956.199951171875,132,4472.16015625,4472.16015625,3920290000
2023-07-13,76.88999938964844,76.88999938964844,379728,1959.199951171875,1959.199951171875,121,4510.0400390625,4510.0400390625,3839530000
2023-07-14,75.41999816894531,75.41999816894531,299576,1960.0999755859375,1960.0999755859375,94,4505.419921875,4505.419921875,3647450000
2023-07-17,74.1500015258789,74.1500015258789,244785,1952.4000244140625,1952.4000244140625,29,4522.7900390625,4522.7900390625,3538240000
2023-07-18,75.75,75.75,125092,1977.199951171875,1977.199951171875,83,4554.97998046875,4554.97998046875,4090010000
2023-07-19,75.3499984741211,75.3499984741211,92920,1977.5,1977.5,35,4565.72021484375,4565.72021484375,4115670000
2023-07-20,75.62999725341797,75.62999725341797,340962,1968.300048828125,1968.300048828125,638,4534.8701171875,4534.8701171875,3761770000
2023-07-21,77.06999969482422,77.06999969482422,308106,1964.300048828125,1964.300048828125,50,4536.33984375,4536.33984375,3570190000
2023-07-24,78.73999786376953,78.73999786376953,368285,1960.300048828125,1960.300048828125,2,4554.64013671875,4554.64013671875,3856250000
2023-07-25,79.62999725341797,79.62999725341797,349600,1962.0999755859375,1962.0999755859375,19,4567.4599609375,4567.4599609375,3812470000
2023-07-26,78.77999877929688,78.77999877929688,322031,1968.9000244140625,1968.9000244140625,51,4566.75,4566.75,3990290000
2023-07-27,80.08999633789062,80.08999633789062,374358,1945.4000244140625,1945.4000244140625,194253,4537.41015625,4537.41015625,4553210000
2023-07-28,80.58000183105469,80.58000183105469,299547,1960.4000244140625,1960.4000244140625,23155,4582.22998046875,4582.22998046875,3981010000
2023-07-31,81.80000305175781,81.80000305175781,297270,1970.5,1970.5,1025,4588.9599609375,4588.9599609375,4503600000
2023-08-01,81.37000274658203,81.37000274658203,307859,1940.699951171875,1940.699951171875,688,4576.72998046875,4576.72998046875,4042370000
2023-08-02,79.48999786376953,79.48999786376953,414825,1937.4000244140625,1937.4000244140625,652,4513.39013671875,4513.39013671875,4270710000
2023-08-03,81.55000305175781,81.55000305175781,402641,1932.0,1932.0,773,4501.89013671875,4501.89013671875,4149120000
2023-08-04,82.81999969482422,82.81999969482422,320873,1939.5999755859375,1939.5999755859375,290,4478.02978515625,4478.02978515625,4143310000
2023-08-07,81.94000244140625,81.94000244140625,293036,1933.5,1933.5,376,4518.43994140625,4518.43994140625,3493920000
2023-08-08,82.91999816894531,82.91999816894531,424545,1924.0999755859375,1924.0999755859375,555,4499.3798828125,4499.3798828125,3884910000
2023-08-09,84.4000015258789,84.4000015258789,478140,1915.4000244140625,1915.4000244140625,451,4467.7099609375,4467.7099609375,3803100000
2023-08-10,82.81999969482422,82.81999969482422,362188,1914.4000244140625,1914.4000244140625,178,4468.830078125,4468.830078125,4504370000
2023-08-11,83.19000244140625,83.19000244140625,331254,1912.9000244140625,1912.9000244140625,57,4464.0498046875,4464.0498046875,3753290000
2023-08-14,82.51000213623047,82.51000213623047,277352,1910.5999755859375,1910.5999755859375,46,4489.72021484375,4489.72021484375,3896410000
2023-08-15,80.98999786376953,80.98999786376953,303207,1902.5,1902.5,73,4437.85986328125,4437.85986328125,3832250000
2023-08-16,79.37999725341797,79.37999725341797,325403,1896.0999755859375,1896.0999755859375,22,4404.330078125,4404.330078125,3753910000
2023-08-17,80.38999938964844,80.38999938964844,235581,1884.0999755859375,1884.0999755859375,245,4370.35986328125,4370.35986328125,3943700000
2023-08-18,81.25,81.25,128090,1886.0999755859375,1886.0999755859375,19,4369.7099609375,4369.7099609375,3940400000
2023-08-21,80.72000122070312,80.72000122070312,115874,1893.300048828125,1893.300048828125,876,4399.77001953125,4399.77001953125,3726850000
2023-08-22,80.3499984741211,80.3499984741211,287489,1896.4000244140625,1896.4000244140625,46,4387.5498046875,4387.5498046875,3522760000
2023-08-23,78.88999938964844,78.88999938964844,378146,1918.5,1918.5,547,4436.009765625,4436.009765625,3837270000
2023-08-24,79.05000305175781,79.05000305175781,349230,1918.199951171875,1918.199951171875,337,4376.31005859375,4376.31005859375,3723470000
2023-08-25,79.83000183105469,79.83000183105469,411409,1911.0999755859375,1911.0999755859375,195,4405.7099609375,4405.7099609375,3296180000
2023-08-28,80.0999984741211,80.0999984741211,246584,1917.9000244140625,1917.9000244140625,99,4433.31005859375,4433.31005859375,2957230000
2023-08-29,81.16000366210938,81.16000366210938,284168,1936.5,1936.5,1674,4497.6298828125,4497.6298828125,3354820000
2023-08-30,81.62999725341797,81.62999725341797,299418,1944.300048828125,1944.300048828125,396,4514.8701171875,4514.8701171875,3064110000
2023-08-31,83.62999725341797,83.62999725341797,368848,1938.199951171875,1938.199951171875,491,4507.66015625,4507.66015625,3946360000
2023-09-01,85.55000305175781,85.55000305175781,420461,1939.800048828125,1939.800048828125,167,4515.77001953125,4515.77001953125,3246260000
2023-09-05,86.69000244140625,86.69000244140625,452908,1926.199951171875,1926.199951171875,113,4496.830078125,4496.830078125,3526250000
